city,state_id,state_name,lat,lng,zips
Battle Creek,MI,Michigan,42.2985,-85.2296,49015 49037 49016
Chino Hills,CA,California,33.9508,-117.7254,91709
Cheyenne,WY,Wyoming,41.1350,-104.7902,82009 82001 82007 82002 82003
Lebanon,PA,Pennsylvania,40.3412,-76.4228,17046 17042
Carmichael,CA,California,38.6318,-121.3263,95841 95628 95608 95609
South Jordan,UT,Utah,40.5570,-111.9784,84095 84009
Davis,CA,California,38.5553,-121.7370,95618 95616 95617
Elizabethtown,KY,Kentucky,37.7031,-85.8773,42701 42702
Schaumburg,IL,Illinois,42.0308,-88.0838,60193 60195 60194 60173 60168 60196
Alameda,CA,California,37.7668,-122.2670,94501 94502
Hammond,IN,Indiana,41.6168,-87.4909,46394 46323 46320 46327 46324 46325
Pasco,WA,Washington,46.2506,-119.1305,99301 99302
Evanston,IL,Illinois,42.0464,-87.6943,60201 60202 60208 60204
Lehi,UT,Utah,40.4136,-111.8725,84043
Alexandria,LA,Louisiana,31.2923,-92.4702,71302 71303 71301 71307 71309 71315 71348
North Port,FL,Florida,27.0576,-82.1977,34286 34287 34293 34223 34291 34288 34289 34290
Arlington Heights,IL,Illinois,42.0955,-87.9826,60005 60004
Camarillo,CA,California,34.2230,-119.0321,93012 93010 93011
Wyoming,MI,Michigan,42.8908,-85.7066,49509 49418 49519 49548 49528
Flower Mound,TX,Texas,33.0343,-97.1146,75022 75028 75027
Bethlehem,PA,Pennsylvania,40.6266,-75.3679,18017 18015 18018 18016 18025
Hattiesburg,MS,Mississippi,31.3074,-89.3170,39401 39402 39406 39403 39407
Loveland,CO,Colorado,40.4166,-105.0623,80537 80538 80539
Pittsburg,CA,California,38.0182,-121.8965,94565
Cedar Park,TX,Texas,30.5105,-97.8197,78613 78630
Wenatchee,WA,Washington,47.4360,-120.3295,98801
Southfield,MI,Michigan,42.4765,-83.2605,48033 48034 48075 48076 48037 48086
Rochester Hills,MI,Michigan,42.6645,-83.1563,48306 48307 48309
Hammond,LA,Louisiana,30.5061,-90.4563,70402 70403 70401 70404
Valdosta,GA,Georgia,30.8502,-83.2788,31698 31602 31601 31605 31603 31604
Owensboro,KY,Kentucky,37.7575,-87.1172,42301 42303 42304
Apple Valley,CA,California,34.5352,-117.2109,92308 92307
Woodbury,MN,Minnesota,44.9057,-92.9230,55129 55125
Pawtucket,RI,Rhode Island,41.8744,-71.3743,02861 02860 02862
St. Joseph,MO,Missouri,39.7598,-94.8210,64503 64501 64507 64506 64504 64505 64502 64508
Doral,FL,Florida,25.8152,-80.3565,33178 33172 33122 33126 33166 33191
Dover,NH,New Hampshire,43.1887,-70.8845,03820 03821
Missouri City,TX,Texas,29.5630,-95.5365,77545 77071 77489 77459
Saratoga Springs,NY,New York,43.0674,-73.7775,12866
Pocatello,ID,Idaho,42.8724,-112.4647,83209 83204 83201 83205 83206
Oshkosh,WI,Wisconsin,44.0227,-88.5619,54985 54904 54901 54902 54903 54906
New Britain,CT,Connecticut,41.6759,-72.7862,06052 06053 06051 06050
Castle Rock,CO,Colorado,39.3763,-104.8535,80104 80108 80109
Lauderhill,FL,Florida,26.1605,-80.2241,33351 33313 33311 33319 33083
Broomfield,CO,Colorado,39.9542,-105.0526,80023 80021 80020 80516 80038
Dale City,VA,Virginia,38.6473,-77.3459,22193
Bolingbrook,IL,Illinois,41.6901,-88.1021,60440 60490
Redmond,WA,Washington,47.6763,-122.1169,98052 98073
Caguas,PR,Puerto Rico,18.2319,-66.0388,00725 00727 00726
Mansfield,TX,Texas,32.5690,-97.1213,76063
Ellicott City,MD,Maryland,39.2774,-76.8345,21042 21043 21041
Sheboygan,WI,Wisconsin,43.7403,-87.7316,53083 53081
Mansfield,OH,Ohio,40.7656,-82.5275,44905 44906 44907 44901 44902 44903
Glens Falls,NY,New York,43.3109,-73.6458,12801
Daytona Beach,FL,Florida,29.1995,-81.0982,32124 32117 32114 32118 32119 32115 32116 32120 32121 32126 32198
Lodi,CA,California,38.1218,-121.2932,95240 95242
Redlands,CA,California,34.0512,-117.1712,92359 92373 92374 92346 92375
Harrisonburg,VA,Virginia,38.4362,-78.8735,22801 22802 22807 22803
Dothan,AL,Alabama,31.2336,-85.4070,36303 36301 36305 36321 36302 36304
Cleveland,TN,Tennessee,35.1817,-84.8707,37312 37311 37320
Jackson,TN,Tennessee,35.6538,-88.8354,38305 38301 38303 38314
Mount Vernon,NY,New York,40.9136,-73.8291,10552 10553 10550 10551
Centreville,VA,Virginia,38.8390,-77.4389,20120 20124 20121
Altoona,PA,Pennsylvania,40.5082,-78.4007,16601 16602 16603
Framingham,MA,Massachusetts,42.3085,-71.4368,01701 01702 01703 01704 01705
Camden,NJ,New Jersey,39.9361,-75.1073,08104 08105 08102 08103 08101
Georgetown,TX,Texas,30.6660,-97.6966,78633 78626 78628 78627
Baldwin Park,CA,California,34.0829,-117.9722,91706
Rocklin,CA,California,38.8075,-121.2489,95677 95765
Porterville,CA,California,36.0643,-119.0338,93257
Tamarac,FL,Florida,26.2056,-80.2539,33321 33319 33349 33359
Glen Burnie,MD,Maryland,39.1560,-76.6071,21060 21061 21108 21062
Blacksburg,VA,Virginia,37.2300,-80.4279,24061 24060 24062 24063 24111
Wausau,WI,Wisconsin,44.9620,-89.6459,54401 54403
Sumter,SC,South Carolina,33.9392,-80.3930,29154 29152 29153 29150 29151
Janesville,WI,Wisconsin,42.6854,-89.0135,53545 53546 53548 53547
Brunswick,GA,Georgia,31.1449,-81.4746,31520 31521
Dublin,CA,California,37.7161,-121.8963,94568
Wilmington,DE,Delaware,39.7415,-75.5416,19802 19801 19806 19805 19809 19850 19880 19884 19885 19886 19890 19893 19894 19895 19896 19898 19899
Waukesha,WI,Wisconsin,43.0087,-88.2464,53186 53188 53189 53187
Fairbanks,AK,Alaska,64.8353,-147.6533,99701 99703 99712
Lakeville,MN,Minnesota,44.6774,-93.2520,55044
St. Charles,MO,Missouri,38.7954,-90.5157,63301 63303 63302
Redondo Beach,CA,California,33.8577,-118.3765,90278 90277
Spring Hill,TN,Tennessee,35.7437,-86.9116,37174 37179
Bayonne,NJ,New Jersey,40.6668,-74.1158,7002
Grand Forks,ND,North Dakota,47.9214,-97.0884,58202 58203 58201 58206 58208
Noblesville,IN,Indiana,40.0355,-86.0042,46060 46062 46061
Guaynabo,PR,Puerto Rico,18.3832,-66.1134,00971 00934 00962 00966 00965 00968 00969 00970
El Paso de Robles,CA,California,35.6394,-120.6560,93446 93447
North Richland Hills,TX,Texas,32.8604,-97.2180,76180 76182 76185
Maple Grove,MN,Minnesota,45.1089,-93.4626,55369 55311
Passaic,NJ,New Jersey,40.8574,-74.1282,7055
Blaine,MN,Minnesota,45.1696,-93.2077,55014 55434 55449
Lake Elsinore,CA,California,33.6847,-117.3344,92570 92532 92530
Rogers,AR,Arkansas,36.3170,-94.1531,72758 72756 72716 72757
Casas Adobes,AZ,Arizona,32.3423,-111.0113,85704 85741 85742 85752
Sherman,TX,Texas,33.6273,-96.6221,75092 75090 75091
Walnut Creek,CA,California,37.9024,-122.0399,94597 94598 94596 94595
Conway,AR,Arkansas,35.0753,-92.4692,72032 72035 72034
Eastvale,CA,California,33.9617,-117.5803,92880 91752
Union City,CA,California,37.6032,-122.0181,94552 94587
Michigan City,IN,Indiana,41.7092,-86.8690,46360 46361
Poinciana,FL,Florida,28.1217,-81.4821,33896 34758 34759
Tulare,CA,California,36.1995,-119.3400,93274 93275
Gary,IN,Indiana,41.5905,-87.3473,46409 46408 46407 46406 46405 46404 46403 46402
Gaithersburg,MD,Maryland,39.1346,-77.2131,20878 20899 20879 20877 20884 20885 20898
East Orange,NJ,New Jersey,40.7651,-74.2117,07018 07017 07019
Wesley Chapel,FL,Florida,28.2106,-82.3238,33543 33545 33559 33544
West Des Moines,IA,Iowa,41.5521,-93.7806,50265 50266 50336 50339 50359 50360 50361 50362 50363 50364 50367 50368 50369 50398
Dalton,GA,Georgia,34.7690,-84.9720,30721 30720 30719 30722
Dubuque,IA,Iowa,42.5002,-90.7070,52002 52003 52001 52004 52099
Schenectady,NY,New York,42.8025,-73.9275,12305 12304 12307 12309 12308 12301 12325 12345
Ankeny,IA,Iowa,41.7288,-93.6031,50023 50021
Maricopa,AZ,Arizona,33.0408,-112.0011,85138 85139
Eagan,MN,Minnesota,44.8170,-93.1638,55121 55122 55123
Hanford,CA,California,36.3274,-119.6549,93230
Bristol,TN,Tennessee,36.5572,-82.2154,37620 37621 37625
Yorba Linda,CA,California,33.8890,-117.7714,92886 92887 92885
Weston,FL,Florida,26.1006,-80.4054,33326 33327 33331 33332
Watsonville,CA,California,36.9206,-121.7708,95076 95019 95077
Palo Alto,CA,California,37.3905,-122.1468,94028 94022 94303 94301 94306 94304 94302
South Hill,WA,Washington,47.1198,-122.2853,98374 98375 98373
Shawnee,KS,Kansas,39.0158,-94.8076,66214 66217 66218 66227 66216 66203 66226 66286
San Marcos,TX,Texas,29.8734,-97.9356,78666 78656 78667
Great Falls,MT,Montana,47.5022,-111.2996,59404 59401 59405 59406
Haverhill,MA,Massachusetts,42.7838,-71.0871,01832 01830 01835 01831
Union City,NJ,New Jersey,40.7675,-74.0323,7087
Palatine,IL,Illinois,42.1180,-88.0430,60074 60067 60055 60095
Longview,WA,Washington,46.1461,-122.9630,98632
Corvallis,OR,Oregon,44.5698,-123.2779,97333 97331 97330 97339
Rockville,MD,Maryland,39.0834,-77.1553,20850 20851 20852 20847 20848 20849 20857
Skokie,IL,Illinois,42.0360,-87.7400,60076 60077 60203
Mount Vernon,WA,Washington,48.4203,-122.3115,98274 98273
Casper,WY,Wyoming,42.8420,-106.3208,82609 82604 82601 82602 82605
Ames,IA,Iowa,42.0256,-93.6217,50014 50013 50012 50010 50011
Delray Beach,FL,Florida,26.4550,-80.0905,33445 33444 33483 33448 33482
Sammamish,WA,Washington,47.6017,-122.0416,98029 98075 98074
Lynwood,CA,California,33.9240,-118.2016,90262
Dundalk,MD,Maryland,39.2704,-76.4942,21222 21224
Bethesda,MD,Maryland,38.9866,-77.1188,20892 20894 20814 20815 20816 20817 20889 20810 20811 20824
Morristown,TN,Tennessee,36.2043,-83.3001,37813 37814 37815
Juana Diaz,PR,Puerto Rico,18.0532,-66.5044,795
Kankakee,IL,Illinois,41.1020,-87.8643,60901
Fajardo,PR,Puerto Rico,18.3331,-65.6589,00740 00738
Alpharetta,GA,Georgia,34.0704,-84.2738,30022 30004 30005 30009 30023
Novi,MI,Michigan,42.4786,-83.4893,48377 48375 48374 48167 48376
Kenner,LA,Louisiana,30.0109,-90.2549,70065 70062 70063 70064 70097 70141
Bay City,MI,Michigan,43.5902,-83.8887,48706 48708
Victoria,TX,Texas,28.8287,-96.9849,77901 77904 77905 77902 77903
South San Francisco,CA,California,37.6538,-122.4196,94080 94083
Apex,NC,North Carolina,35.7237,-78.8743,27502 27523 27539
Parkersburg,WV,West Virginia,39.2623,-81.5420,26104 26101 26103
Malden,MA,Massachusetts,42.4305,-71.0576,2148
Castro Valley,CA,California,37.7088,-122.0626,94546 94552 94578
Bozeman,MT,Montana,45.6833,-111.0558,59718 59715 59719
Brentwood,NY,New York,40.7839,-73.2522,11717
Waltham,MA,Massachusetts,42.3889,-71.2423,02453 02451 02452 02454 02455
Pflugerville,TX,Texas,30.4515,-97.6018,78660 78691
North Little Rock,AR,Arkansas,34.7807,-92.2371,72113 72116 72114 72118 72117 72115 72124 72190 72214
Brentwood,CA,California,37.9356,-121.7190,94513
Laguna Niguel,CA,California,33.5275,-117.7050,92677 92607
San Clemente,CA,California,33.4499,-117.6102,92673 92672 92674
Burnsville,MN,Minnesota,44.7648,-93.2793,55306 55337
Spring,TX,Texas,30.0613,-95.3830,77373 77383 77387
Port Charlotte,FL,Florida,26.9918,-82.1140,33954 33952 33948 33980 33949
Eden Prairie,MN,Minnesota,44.8488,-93.4595,55344 55346 55347
Greenwood,IN,Indiana,39.6019,-86.1073,46142 46143
Millcreek,UT,Utah,40.6892,-111.8292,84117 84124 84109 84106 84107 84141
Bellevue,NE,Nebraska,41.1485,-95.9390,68147 68123 68005 68157
Coon Rapids,MN,Minnesota,45.1755,-93.3094,55433 55448
Rowlett,TX,Texas,32.9155,-96.5489,75089 75088 75030
Hamilton,OH,Ohio,39.3939,-84.5653,45011 45015 45013
Lakewood,WA,Washington,47.1628,-122.5299,98499 98498 98496 98497
Florence-Graham,CA,California,33.9682,-118.2447,90001 90002
Commerce City,CO,Colorado,39.8641,-104.8430,80640 80022 80037
Bossier City,LA,Louisiana,32.5224,-93.6668,71112 71111 71110 71113 71171 71172
Taylor,MI,Michigan,42.2260,-83.2688,48180
La Habra,CA,California,33.9282,-117.9515,90631 90632 90633
Port Orange,FL,Florida,29.1085,-81.0137,32127 32129 32128 32122 32123
Moore,OK,Oklahoma,35.3293,-97.4757,73160 73153
Council Bluffs,IA,Iowa,41.2369,-95.8516,51503 51501 51502
Leander,TX,Texas,30.5728,-97.8618,78641 78646
Dearborn Heights,MI,Michigan,42.3164,-83.2769,48127 48125
Reston,VA,Virginia,38.9497,-77.3461,20194 20191 20190 20192 20195 22096
Montebello,CA,California,34.0155,-118.1108,90640
Pontiac,MI,Michigan,42.6493,-83.2878,48342 48340 48341 48343
Encinitas,CA,California,33.0492,-117.2610,92007 92075 92024
Queen Creek,AZ,Arizona,33.2454,-111.6173,85142 85140
Medford,MA,Massachusetts,42.4234,-71.1087,02155 02153 02156
Springfield,OR,Oregon,44.0538,-122.9811,97477 97403 97478 97475
Hendersonville,TN,Tennessee,36.3063,-86.5997,37075 37077
Palm Harbor,FL,Florida,28.0847,-82.7481,34684 34681 34683 34660 34682
Pico Rivera,CA,California,33.9901,-118.0888,90660 90661 90662
Marietta,GA,Georgia,33.9533,-84.5422,30090 30060 30062 30064 30067 30008 30006 30007
Wellington,FL,Florida,26.6461,-80.2699,33449 33414 33470
Sanford,FL,Florida,28.7891,-81.2757,32773 32771 32772
Woodland,CA,California,38.6712,-121.7500,95776 95695
Caldwell,ID,Idaho,43.6453,-116.6594,83607 83605
Huntersville,NC,North Carolina,35.4060,-80.8716,28078 28070
Bristol,CT,Connecticut,41.6812,-72.9407,06010 06011
Jupiter,FL,Florida,26.9200,-80.1128,33477 33458 33468
San Rafael,CA,California,37.9905,-122.5221,94901 94903 94915
La Mesa,CA,California,32.7703,-117.0204,91941 91942 91943 91944
Richland,WA,Washington,46.2824,-119.2939,99352 99354
Revere,MA,Massachusetts,42.4189,-71.0040,2151
Meriden,CT,Connecticut,41.5369,-72.7946,06450 06451
Monterey Park,CA,California,34.0497,-118.1326,91755 91754 91756
Gardena,CA,California,33.8943,-118.3072,90249 90247
Euless,TX,Texas,32.8508,-97.0800,76040 75261 76039
Des Plaines,IL,Illinois,42.0345,-87.9008,60018 60016 60017 60019
West Allis,WI,Wisconsin,43.0068,-88.0296,53219 53214 53227
North Miami,FL,Florida,25.9008,-80.1686,33167 33160 33161 33168 33181 33261
St. Cloud,FL,Florida,28.2363,-81.2779,34769 34771 34772
The Hammocks,FL,Florida,25.6700,-80.4482,33196 33186
Cupertino,CA,California,37.3168,-122.0466,95014 95015 95108 95170
Taylorsville,UT,Utah,40.6569,-111.9493,84123 84129 84184
Petaluma,CA,California,38.2423,-122.6266,94954 94952 94953
Kokomo,IN,Indiana,40.4640,-86.1277,46902 46901 46965 46903
Santee,CA,California,32.8554,-116.9851,92071 92040
Stonecrest,GA,Georgia,33.6842,-84.1372,30038 30035 30058
Taunton,MA,Massachusetts,41.9036,-71.0943,02780 02767 02718
White Plains,NY,New York,41.0220,-73.7547,10603 10601 10605 10606 10604 10602
Palm Beach Gardens,FL,Florida,26.8466,-80.1679,33418 33410 33412 33403
Chapel Hill,NC,North Carolina,35.9271,-79.0391,27599 27516 27514 27517 27515
Hoboken,NJ,New Jersey,40.7452,-74.0281,7030
Parker,CO,Colorado,39.5084,-104.7753,80138 80134
Blue Springs,MO,Missouri,39.0124,-94.2721,64014 64015 64013
Shoreline,WA,Washington,47.7564,-122.3426,98155 98177 98133 98160
St. Clair Shores,MI,Michigan,42.4925,-82.8961,48081 48080 48082 48090
Horizon West,FL,Florida,28.4417,-81.6146,34787 34786 32836 34777 34778
Margate,FL,Florida,26.2466,-80.2119,33068 33063 33093
Orland Park,IL,Illinois,41.6075,-87.8619,60467 60462
Carson City,NV,Nevada,39.1511,-119.7476,89701 89703 89706 89711 89712 89713 89714
Midwest City,OK,Oklahoma,35.4630,-97.3710,73110 73141 73130 73140 73196
Royal Oak,MI,Michigan,42.5084,-83.1539,48067 48073 48068
Bowie,MD,Maryland,38.9549,-76.7406,20720 20721 20716 20715 20717 20718 20719
Kettering,OH,Ohio,39.6956,-84.1494,45440 45409 45429 45420 45419 45479
St. Peters,MO,Missouri,38.7825,-90.6061,63376 63304
Oak Lawn,IL,Illinois,41.7139,-87.7528,60453
Towson,MD,Maryland,39.3944,-76.6190,21210 21212 21239 21286 21252 21209 21204 21285 21139 21284
Coconut Creek,FL,Florida,26.2803,-80.1842,33073 33063 33066
Decatur,AL,Alabama,34.5731,-86.9905,35603 35601 35602 35609
Lenexa,KS,Kansas,38.9609,-94.8018,66214 66215 66219 66227 66220 66216 66250
Bartlett,TN,Tennessee,35.2337,-89.8195,38002 38135 38133 38134 38029
South Whittier,CA,California,33.9336,-118.0312,90604 90605
Lake Havasu City,AZ,Arizona,34.5006,-114.3113,86403 86406 86404 86405
Bel Air South,MD,Maryland,39.5022,-76.3113,21009 21015 21014
Fountainebleau,FL,Florida,25.7723,-80.3460,33172 33174 33126 33144
Wylie,TX,Texas,33.0362,-96.5161,75098 75166 75407 75173
Madison,AL,Alabama,34.7114,-86.7626,35756 35758
Brookhaven,GA,Georgia,33.8743,-84.3314,30329 30324 30319 31119
Highland,CA,California,34.1113,-117.1650,92359 92410 92346
Fountain Valley,CA,California,33.7105,-117.9514,92708 92728
Berwyn,IL,Illinois,41.8433,-87.7909,60402
Severn,MD,Maryland,39.1355,-76.6956,21144 21077 21076
Albany,OR,Oregon,44.6272,-123.0965,97321 97322
National City,CA,California,32.6654,-117.0983,92136 91950 91951
Lacey,WA,Washington,47.0462,-122.7933,98513 98516 98503 98509
Mount Prospect,IL,Illinois,42.0641,-87.9375,60056
Arcadia,CA,California,34.1342,-118.0373,91006 91007 91066 91077
DeSoto,TX,Texas,32.5992,-96.8633,75115 75123
Smyrna,GA,Georgia,33.8633,-84.5168,30126 30082 30080 30081
Bradenton,FL,Florida,27.4901,-82.5757,34208 34209 34205 34206 34281
New Brunswick,NJ,New Jersey,40.4870,-74.4450,08901 08875 08906 08933
Apple Valley,MN,Minnesota,44.7457,-93.2004,55124
Tinley Park,IL,Illinois,41.5670,-87.8049,60477 60487
Sarasota,FL,Florida,27.3387,-82.5432,34232 34234 34237 34236 34239 34276
Hacienda Heights,CA,California,33.9970,-117.9727,91745 91716
Chicopee,MA,Massachusetts,42.1764,-72.5719,01020 01022 01013 01014 01021
West Haven,CT,Connecticut,41.2739,-72.9672,06516 06504
Herriman,UT,Utah,40.4899,-112.0170,84096
Perth Amboy,NJ,New Jersey,40.5202,-74.2724,08861 08862
Casa Grande,AZ,Arizona,32.9069,-111.7624,85194 85193 85122 85130
Tigard,OR,Oregon,45.4237,-122.7845,97224 97223 97281
Apopka,FL,Florida,28.7015,-81.5316,32712 32703 32768
Southaven,MS,Mississippi,34.9514,-89.9786,38671 38672 38651
Huntington Park,CA,California,33.9800,-118.2167,90255
Diamond Bar,CA,California,33.9992,-117.8161,91789 91765
Bentonville,AR,Arkansas,36.3547,-94.2305,72713 72712
